name_auction	link	serial_number	sold_price	sold_date	location
2008 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5240777&LP=TRK	VIN #WMAHW2ZZ79P014693	53.222	11-6-2014 7:09:	Verenigde Arabische Emirate
2008 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5054321&LP=TRK	VIN #WMAHW2ZZ49M539647	36.245	26-3-2014 9:35:	Verenigde Arabische Emirate
2007 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5054423&LP=TRK	VIN #WMAHW2ZZ77M472801	45.306	26-3-2014 9:56:	Verenigde Arabische Emirate
2007 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834331&LP=TRK	VIN #WMAHW2ZZ07M472848	39.979	19-12-2013 9:30:	Verenigde Arabische Emirate
2006 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5466241&LP=TRK	Stk #WMAH26ZZ07M467703	39.000	9-10-2014 2:54:	Spanje
2006 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5240839&LP=TRK	VIN #WMAH28ZZ36L042573	27.162	11-6-2014 7:09:	Verenigde Arabische Emirate
2003 MAN TGA33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808911&LP=TRK	VIN #WMA55ZZ04M379490	31.000	10-12-2013 10:32:	Spanje
2005 MAN TGA33.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4003799&LP=TRK	VIN #WMAH56ZZ05M423625	32.500	4-12-2012 4:33:	Spanje
2004 MAN TGA33.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4410261&LP=TRK	VIN #WMAH56ZZ75M400035	32.500	10-6-2013 10:32:	Spanje
2003 MAN TGA33.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4003829&LP=TRK	VIN #WMAH56ZZ35M400260	32.500	4-12-2012 4:33:	Spanje
2005 MAN TGA33.410	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5235787&LP=TRK	VIN #WMAH70ZZZ4L035270	43.288	9-6-2014 4:47:	Verenigde Arabische Emirate
2005 MAN TGA33.410	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834411&LP=TRK	VIN #WMAH28ZZ15L039749	23.261	19-12-2013 9:39:	Verenigde Arabische Emirate
2005 MAN TGA33.410	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5508357&LP=TRK	VIN #WMAH28ZZ55L0158	21.608	30-9-2014 10:42:	Verenigde Arabische Emirate
2010 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834393&LP=TRK	VIN #WMAHW4ZZ7BM557688	65.421	19-12-2013 9:39:	Verenigde Arabische Emirate
2008 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4236531&LP=TRK	VIN #WMAH26ZZ18M496872	51.000	21-3-2013 6:22:	Spanje
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4236551&LP=TRK	VIN #WMAH26ZZ38M496808	51.000	21-3-2013 6:24:	Spanje
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018053&LP=TRK	VIN #WMAH26ZZ27M465628	36.000	14-3-2014 8:20:	Italie
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5228775&LP=TRK	VIN #WMAH82ZZ98L050532	32.000	5-6-2014 8:33:	Spanje
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5228769&LP=TRK	VIN #WMAH82ZZ28L050548	32.000	5-6-2014 8:31:	Spanje
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5465481&LP=TRK	Stk #WMAH30ZZ17M479644	32.500	18-9-2014 9:58:	Spanje
2007 MAN TGA33.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5228771&LP=TRK	VIN #WMAH82ZZ78L050545	30.000	5-6-2014 8:32:	Spanje
2003 MAN TGA33.460	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4472747&LP=TRK	Stk #WMAH36ZZZ3M371340	22.000	9-7-2013 4:30:	Duitsland
2009 MAN TGA33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5508213&LP=TRK	VIN #AAMH620803PX16440	49.390	30-9-2014 10:30:	Verenigde Arabische Emirate
2009 MAN TGA33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5508253&LP=TRK	VIN #AAMH621023PX16545	49.390	30-9-2014 10:33:	Verenigde Arabische Emirate
2009 MAN TGA33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5235793&LP=TRK	VIN #WMAH70ZZ69L034654	40.354	9-6-2014 4:51:	Verenigde Arabische Emirate
2007 MAN TGA33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408317&LP=TRK	Stk #WMAH26ZZX7M475825	42.500	10-6-2013 10:06:	Spanje
2007 MAN TGA33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4011545&LP=TRK	VIN #WMAH30ZZ97M478547	39.000	4-12-2012 3:59:	Spanje
2006 MAN TGA33.530	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408305&LP=TRK	Stk #WMAH25ZZ76M456867	42.500	10-6-2013 10:06:	Spanje
2006 MAN TGA35.350	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408711&LP=TRK	VIN #WMAH37ZZ87M459495	30.000	10-6-2013 10:27:	Spanje
2006 MAN TGA35.350	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408725&LP=TRK	VIN #WMAH37ZZX6M456936	30.000	10-6-2013 10:27:	Spanje
2006 MAN TGA35.350	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408735&LP=TRK	VIN #WMAH37ZZ47M459509	30.000	10-6-2013 10:27:	Spanje
2006 MAN TGA35.350	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4003957&LP=TRK	VIN #WMAH37ZZ47M464504	27.000	4-12-2012 4:49:	Spanje
2008 MAN TGA35.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4584517&LP=TRK	VIN #WMAH372288M506137	29.065	2-9-2013 10:15:	Groot-Brittannie
2007 MAN TGA35.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408691&LP=TRK	VIN #WMAH37ZZ47M474673	33.000	10-6-2013 10:26:	Spanje
2008 MAN TGA35.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4932737&LP=TRK	VIN #9987	23.058	7-2-2014 3:30:	Groot-Brittannie
2007 MAN TGA35.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4812191&LP=TRK	VIN #WMAH37ZZ08M493366	31.240	6-12-2013 7:50:	Groot-Brittannie
2007 MAN TGA35.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4812211&LP=TRK	VIN #MAH37ZZ18M493344	28.236	6-12-2013 7:50:	Groot-Brittannie
2007 MAN TGA35.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4584519&LP=TRK	VIN #WMAH372207M468630	19.764	2-9-2013 10:18:	Groot-Brittannie
2005 MAN TGA35.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4297125&LP=TRK	VIN #WMAH37ZZ75M426257	31.000	18-4-2013 5:49:	Duitsland
2005 MAN TGA35.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4297129&LP=TRK	VIN #WMAH37ZZ95M426275	31.000	18-4-2013 5:49:	Duitsland
2006 MAN TGA35.460	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4003999&LP=TRK	VIN #WMAH37ZZ07M462519	32.000	4-12-2012 4:49:	Spanje
2004 MAN TGA35.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4994171&LP=TRK	VIN #WMAH40ZZ55M400549	23.000	28-2-2014 7:06:	Nederland
2011 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4835039&LP=TRK	VIN #WMA34WZZXBM567434	58.224	17-12-2013 9:27:	Verenigde Arabische Emirate
2011 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4835043&LP=TRK	VIN #WMA34WZZ5BM567454	58.224	17-12-2013 9:28:	Verenigde Arabische Emirate
2011 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834925&LP=TRK	VIN #WMA34WZZ7BM567391	6.841	17-12-2013 8:56:	Verenigde Arabische Emirate
2008 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834367&LP=TRK	VIN #WMAH34ZZ09M535857	63.604	19-12-2013 9:39:	Verenigde Arabische Emirate
2008 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834427&LP=TRK	VIN #WMAH34ZZX9M536093	58.152	19-12-2013 9:39:	Verenigde Arabische Emirate
2008 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834431&LP=TRK	VIN #WMAHH34ZZ79M535872	58.152	19-12-2013 9:39:	Verenigde Arabische Emirate
2008 MAN TGA40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4834433&LP=TRK	VIN #WMAH34ZZ39M536064	58.152	19-12-2013 9:39:	Verenigde Arabische Emirate
2006 MAN TGA41.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4240443&LP=TRK	VIN #WMAH39ZZ56M449338	29.000	22-3-2013 6:46:	Spanje
2006 MAN TGA41.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4240445&LP=TRK	VIN #WMAH39ZZ86M449270	29.000	22-3-2013 6:48:	Spanje
2005 MAN TGA41.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808799&LP=TRK	VIN #WMAH39ZZ45M413168	32.000	10-12-2013 10:32:	Spanje
2005 MAN TGA41.390	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=3959371&LP=TRK	VIN #WMAH39ZZ75M413245	32.000	1-11-2012 10:47:	Spanje
2004 MAN TGA41.410	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4616169&LP=TRK	VIN #WMAH76ZZ84L038621	87.000	20-9-2013 4:48:	Spanje
2000 MAN TGA41.410	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4236735&LP=TRK	VIN #WMAH20ZZZ1W041457	11.000	21-3-2013 8:27:	Spanje
2005 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028693&LP=TRK	VIN #WMAH39ZZ55M406200	47.500	11-12-2012 9:07:	Italie
2005 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4240437&LP=TRK	VIN #WMAH93ZZ45LO41493	35.000	22-3-2013 6:45:	Spanje
2005 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4240439&LP=TRK	VIN #WMAH93ZZ05L041488	33.000	22-3-2013 6:45:	Spanje
2005 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408579&LP=TRK	VIN #WMAH93ZZ15L040995	30.000	10-6-2013 10:26:	Spanje
2005 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4297123&LP=TRK	VIN #WMAH96ZZ05L041606	26.000	18-4-2013 5:49:	Duitsland
2004 MAN TGA41.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482261&LP=TRK	VIN #WMAH39ZZX4M395743	29.000	11-7-2013 9:48:	Italie
2008 MAN TGA41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018015&LP=TRK	VIN #WMAH39ZZX8M505227	40.000	14-3-2014 8:18:	Italie
2008 MAN TGA41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018011&LP=TRK	VIN #WMAH39ZZ18M505195	37.500	14-3-2014 8:18:	Italie
2008 MAN TGA41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018013&LP=TRK	VIN #WMAH39ZZ68M505175	37.500	14-3-2014 8:18:	Italie
2005 MAN TGA41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018021&LP=TRK	VIN #WMAH38ZZ95M421227	35.000	14-3-2014 8:18:	Italie
2005 MAN TGA41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028643&LP=TRK	VIN #WMAH38ZZ15M404938	37.000	11-12-2012 9:03:	Italie
2004 MAN TGA41.660	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408281&LP=TRK	Stk #WMAH95ZZ64L037293	30.000	10-6-2013 10:06:	Spanje
2009 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4990985&LP=TRK	VIN #WMAN03ZZ99Y226984	14.000	28-2-2014 3:47:	Nederland
2009 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4990987&LP=TRK	VIN #WMAN03ZZ99Y227049	14.000	28-2-2014 3:47:	Nederland
2009 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163399&LP=TRK	VIN #WMAN03ZZ29Y228575	12.000	9-5-2014 2:36:	Nederland
2008 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237991&LP=TRK	VIN #WMAN03ZZ98Y205650	9.500	22-3-2013 11:38:	Nederland
2008 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424809&LP=TRK	Stk #WMAN03ZZ78Y206005	9.000	14-6-2013 2:33:	Nederland
2008 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349977&LP=TRK	Stk #WMAN03ZZ78Y205727	6.500	9-5-2013 9:55:	Italie
2007 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238005&LP=TRK	VIN #WMAN01ZZ57Y186663	9.500	22-3-2013 11:47:	Nederland
2007 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424821&LP=TRK	Stk #WMAN03ZZ08Y205312	9.000	14-6-2013 2:33:	Nederland
2007 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237997&LP=TRK	VIN #WMAN03ZZ08Y205312	9.000	22-3-2013 11:47:	Nederland
2007 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424825&LP=TRK	Stk #WMAN01ZZ57Y186663	7.500	14-6-2013 2:33:	Nederland
2007 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4662752&LP=TRK	VIN #WMAN01ZZX7Y175156	3.573	8-10-2013 5:57:	Groot-Brittannie
2006 MAN TGL7.150	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163141&LP=TRK	VIN #WMAN01ZZZ26Y172573	8.500	9-5-2014 2:36:	Nederland
2006 MAN TGL7.153	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4393705&LP=TRK		4.676	31-5-2013 9:26:	Groot-Brittannie
2008 MAN TGL7.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5499172&LP=TRK	VIN #WMAN03ZZ08Y221168	6.500	26-9-2014 4:33:	Nederland
2008 MAN TGL7.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163139&LP=TRK	VIN #WMAN03ZZ08Y221168	5.750	9-5-2014 2:36:	Nederland
2008 MAN TGL7.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4930315&LP=TRK		5.461	7-2-2014 3:43:	Groot-Brittannie
2011 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5499096&LP=TRK	VIN #WMAN13ZZ2BY258047	17.000	26-9-2014 4:33:	Nederland
2011 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5499122&LP=TRK	VIN #WMAN13ZZ6BY258388	17.000	26-9-2014 4:33:	Nederland
2010 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5499156&LP=TRK	VIN #WMAN03ZZ48Y209251	17.000	26-9-2014 4:33:	Nederland
2009 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424743&LP=TRK	Stk #WMAN03ZZX9Y229456	70.000	18-6-2013 3:02:	Frankrijk
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424795&LP=TRK	Stk #WMAN13ZZ08Y214430	11.500	14-6-2013 2:33:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237929&LP=TRK	VIN #WMAN03ZZ48Y217561	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237933&LP=TRK	VIN #WMAN13ZZ18Y216980	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237939&LP=TRK	VIN #WMAN13ZZ48Y216343	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237953&LP=TRK	VIN #WMAN03ZZ28Y216313	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237967&LP=TRK	VIN #WMAN03ZZ38Y215154	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237983&LP=TRK	VIN #WMAN03ZZ68Y217237	11.000	22-3-2013 11:47:	Nederland
2008 MAN TGL8.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237927&LP=TRK	VIN #WMAN03ZZX8Y218424	9.500	22-3-2013 11:47:	Nederland
2009 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4990975&LP=TRK	VIN #WMAN05ZZ59Y225343	19.000	28-2-2014 3:47:	Nederland
2008 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4993913&LP=TRK	VIN #147145	15.000	28-2-2014 7:03:	Nederland
2008 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238155&LP=TRK	VIN #WMAN05ZZ48Y218186	13.500	22-3-2013 11:48:	Nederland
2008 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237913&LP=TRK	VIN #WMAN05ZZ38Y216901	13.000	22-3-2013 11:38:	Nederland
2008 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163441&LP=TRK	VIN #WMAN05ZZ98Y2141277	8.500	9-5-2014 5:02:	Nederland
2007 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028755&LP=TRK	VIN #WMAN05ZZ27Y193772	24.000	11-12-2012 9:21:	Italie
2007 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424787&LP=TRK	Stk #WMAN15ZZ67Y186272	8.500	14-6-2013 2:33:	Nederland
2006 MAN TGL12.180	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163119&LP=TRK	VIN #WMAN05ZZ06Y172725	11.000	9-5-2014 2:36:	Nederland
2008 MAN TGL12.210	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4427315&LP=TRK	Stk #WMAN15ZZ18Y210379	20.000	14-6-2013 2:53:	Nederland
2008 MAN TGL12.210	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237907&LP=TRK	VIN #WMAN15ZZ28Y214537	13.500	22-3-2013 11:38:	Nederland
2011 MAN TGL12.220	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5499066&LP=TRK	VIN #WMAN15ZZ2BY258481	20.000	26-9-2014 4:33:	Nederland
2011 MAN TGM18.250	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5282916&LP=TRK		25.000	26-6-2014 9:03:	Duitsland
2012 MAN TGM18 290	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4627475&LP=TRK	VIN #WMAN38ZZ3BY268545	250.000	27-9-2013 2:38:	Nederland
2009 MAN TGS18.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4026083&LP=TRK	VIN #WMA10SZZ09W133615	33.000	6-12-2012 7:56:	Frankrijk
2008 MAN TGS18.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4026091&LP=TRK	VIN #WMA10SZZ68M521278	40.000	6-12-2012 8:00:	Frankrijk
2008 MAN TGS18.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408445&LP=TRK	Stk #WMA52SZZ78M511144	37.500	10-6-2013 10:15:	Spanje
2008 MAN TGS18.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408463&LP=TRK	Stk #WMA52SZZX8M511168	37.500	10-6-2013 10:15:	Spanje
2008 MAN TGS18.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408523&LP=TRK	Stk #WMA52SZZ08M512393	37.500	10-6-2013 10:15:	Spanje
2008 MAN TGS26.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5231903&LP=TRK	VIN #WMA26SZZ39M534669	37.000	6-6-2014 3:07:	Spanje
2008 MAN TGS33.360	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4221967&LP=TRK		45.000	15-3-2013 5:06:	Spanje
2010 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5054417&LP=TRK	VIN #WMA08SZZ98M512448	52.555	26-3-2014 9:55:	Verenigde Arabische Emirate
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4408741&LP=TRK	VIN #WMA56SZZ89M546811	52.500	10-6-2013 10:27:	Spanje
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4410255&LP=TRK	VIN #WMA56SZZ19M546851	52.000	10-6-2013 10:27:	Spanje
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4410257&LP=TRK	VIN #WMA56SZZ09M546894	52.000	10-6-2013 10:32:	Spanje
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4410259&LP=TRK	VIN #WMA56SZZ09M546915	52.000	10-6-2013 10:32:	Spanje
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808883&LP=TRK	VIN #WMA56SZZ39M546950	46.000	10-12-2013 10:32:	Spanje
2009 MAN TGS33.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808899&LP=TRK	VIN #WMA56SZZ09M546842	46.000	10-12-2013 10:32:	Spanje
2011 MAN TGS33.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5080767&LP=TRK	VIN #WMA08SZZ79M540976	53.754	7-4-2014 7:27:	Verenigde Arabische Emirate
2011 MAN TGS33.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5080777&LP=TRK	VIN #WMA08SZZ48W109496	53.754	7-4-2014 7:27:	Verenigde Arabische Emirate
2011 MAN TGS33.430	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5080781&LP=TRK	VIN #WMA08SZZ28W109657	53.754	7-4-2014 7:27:	Verenigde Arabische Emirate
2008 MAN TGS33.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5150133&LP=TRK	VIN #WMA26SZZ79M542337	42.000	6-5-2014 6:38:	Finland
2011 MAN TGS35.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4297121&LP=TRK	VIN #WMA37SZZ3BM56468	185.000	18-4-2013 5:49:	Duitsland
2011 MAN TGS40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4947941&LP=TRK	VIN #WMA34WZZ7BM567391	64.908	7-2-2014 4:11:	Verenigde Arabische Emirate
2011 MAN TGS40.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4947945&LP=TRK	VIN #WMA34WZZ3BN567372	60.086	7-2-2014 4:12:	Verenigde Arabische Emirate
2010 MAN TGS41.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417899&LP=TRK	Stk #WMA93SZZ4AP021568	52.500	14-6-2013 3:23:	Nederland
2010 MAN TGS41.440	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417915&LP=TRK	Stk #WMA93SZZ3BP023989	52.500	14-6-2013 3:23:	Nederland
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482185&LP=TRK	VIN #WMA39SZZ29M533525	69.000	11-7-2013 9:48:	Italie
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4348957&LP=TRK	VIN #WMA39SZZ09M533510	62.500	9-5-2013 7:06:	Italie
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4348959&LP=TRK	VIN #WMA39SZZ99M536468	60.000	9-5-2013 7:06:	Italie
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4348961&LP=TRK	VIN #WMA39SZZ29M536506	60.000	9-5-2013 7:06:	Italie
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4348963&LP=TRK	VIN #WMA39SZZ79M536601	60.000	9-5-2013 7:06:	Italie
2010 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482191&LP=TRK	VIN #WMA39SZZ99M533991	60.000	11-7-2013 9:48:	Italie
2009 MAN TGS41.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417893&LP=TRK	Stk #WMA96SZZX9M544825	52.000	14-6-2013 3:23:	Nederland
2010 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417075&LP=TRK	Stk #WMA06XZZ09M536593	29.000	14-6-2013 2:50:	Nederland
2010 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417077&LP=TRK	Stk #WMA06XZZ79M536512	29.000	14-6-2013 2:50:	Nederland
2009 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417089&LP=TRK	Stk #WMA06XZZ49M536550	25.000	14-6-2013 2:50:	Nederland
2009 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417107&LP=TRK	Stk #WMA06XZZX9M536603	25.000	14-6-2013 2:56:	Nederland
2009 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417199&LP=TRK	Stk #WMA06XZZ19M536618	25.000	14-6-2013 2:50:	Nederland
2009 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417079&LP=TRK	Stk #WMA06XZZ79M536493	24.000	14-6-2013 6:08:	Nederland
2007 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417205&LP=TRK	Stk #WMAH06ZZ37M480922	14.000	14-6-2013 3:01:	Nederland
2007 MAN TGX18.400	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417203&LP=TRK	Stk #WMAH13ZZ87W086025	9.000	14-6-2013 3:01:	Nederland
2008 MAN TGX26.480	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5214593&LP=TRK	VIN #WMA18XZZ08W120884	15.114	2-6-2014 3:28:	Groot-Brittannie
2004 MERCEDES-BENZ 308D	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5301123&LP=TRK	VIN #WDB9036121R673720	13.500	4-7-2014 2:39:	Nederland
